year,quarter,dpi_pc,cpi_sa_8284,presvote,electq,wtq16,qdates,Fatalities,r,lnr,dlnr,yhat1976,low_95_1976,high_95_1976,yhat1976a,low_90_1976,high_90_1976,yhat1976b,low_67_1976,high_67_1976,yhat1980,low_95_1980,high_95_1980,yhat1980a,low_90_1980,high_90_1980,yhat1980b,low_67_1980,high_67_1980,yhat1984,low_95_1984,high_95_1984,yhat1984a,low_90_1984,high_90_1984,yhat1984b,low_67_1984,high_67_1984,yhat1988,low_95_1988,high_95_1988,yhat1988a,low_90_1988,high_90_1988,yhat1988b,low_67_1988,high_67_1988,yhat1992,low_95_1992,high_95_1992,yhat1992a,low_90_1992,high_90_1992,yhat1992b,low_67_1992,high_67_1992,yhat1996,low_95_1996,high_95_1996,yhat1996a,low_90_1996,high_90_1996,yhat1996b,low_67_1996,high_67_1996,yhat2000,low_95_2000,high_95_2000,yhat2000a,low_90_2000,high_90_2000,yhat2000b,low_67_2000,high_67_2000,yhat2004,low_95_2004,high_95_2004,yhat2004a,low_90_2004,high_90_2004,yhat2004b,low_67_2004,high_67_2004,yhat2008,low_95_2008,high_95_2008,yhat2008a,low_90_2008,high_90_2008,yhat2008b,low_67_2008,high_67_2008
1957,4,1871,28.4,,0,.3333333,1957q4,0,6588.028,8.79301,-3.84903,52.58014,42.5436,62.61666,52.58014,45.76886,59.3914,52.58014,49.63008,55.53018,55.42583,43.50366,67.34801,55.42583,46.60959,64.24208,55.42583,51.11659,59.73508,54.82036,50.85052,58.7902,54.82036,51.77218,57.86853,54.82036,53.24871,56.392,55.00821,51.63982,58.37659,55.00821,52.36777,57.64865,55.00821,53.60571,56.41071,54.51986,51.3038,57.73592,54.51986,51.96587,57.07384,54.51986,53.13745,55.90226,54.80761,52.06672,57.54848,54.80761,52.61156,57.00365,54.80761,53.6034,56.01181,55.67381,52.30272,59.0449,55.67381,52.95538,58.39224,55.67381,54.16893,57.17869,53.01062,47.77214,58.24909,53.01062,48.76568,57.25555,53.01062,50.64364,55.3776,52.8675,47.88412,57.85087,52.8675,48.81381,56.92118,52.8675,50.59426,55.14074
1958,1,1870,28.73667,,0,.3333333,1958q1,0,6507.366,8.78069,-4.927826,49.62201,36.87777,62.36624,49.62201,40.97316,58.27085,49.62201,45.87608,53.36794,53.3965,36.85785,69.93514,53.3965,41.16645,65.62653,53.3965,47.41864,59.37435,52.55344,47.34999,57.7569,52.55344,48.55806,56.54883,52.55344,50.49342,54.61347,52.89434,48.51619,57.2725,52.89434,49.46236,56.32633,52.89434,51.0714,54.71729,52.30896,48.12061,56.49731,52.30896,48.98284,55.63508,52.30896,50.50862,54.1093,52.68255,49.08488,56.28021,52.68255,49.80004,55.56506,52.68255,51.10191,54.26318,53.79444,49.313,58.27588,53.79444,50.18063,57.40825,53.79444,51.7939,55.79498,50.49464,43.72696,57.26232,50.49464,45.01053,55.97876,50.49464,47.4367,53.55259,50.3391,43.89385,56.78435,50.3391,45.09626,55.58193,50.3391,47.399,53.27919
1958,2,1879,28.93,,0,.3333333,1958q2,0,6494.988,8.778786,-.761795,47.32579,34.42453,60.22706,47.32579,38.57038,56.08121,47.32579,43.53371,51.11788,51.18796,32.59204,69.78388,51.18796,37.4366,64.93932,51.18796,44.46651,57.90941,50.23591,44.68324,55.78859,50.23591,45.97239,54.49944,50.23591,48.03763,52.43419,50.64657,45.98417,55.30898,50.64657,46.99177,54.30138,50.64657,48.70528,52.58786,50.04296,45.59702,54.48891,50.04296,46.51228,53.57365,50.04296,48.1319,51.95403,50.40655,46.52443,54.28867,50.40655,47.29612,53.51697,50.40655,48.70094,52.11216,51.63056,46.75304,56.50808,51.63056,47.69736,55.56376,51.63056,49.45321,53.80791,48.22797,41.10069,55.35527,48.22797,42.45246,54.00349,48.22797,45.00754,51.44841,48.06472,41.27906,54.85039,48.06472,42.54498,53.58447,48.06472,44.96935,51.1601
1958,3,1911,28.91333,,0,.3333333,1958q3,0,6609.407,8.796249,6.985474,48.01659,39.51685,56.51633,48.01659,42.24826,53.78492,48.01659,45.51825,50.51493,50.47407,35.4249,65.52325,50.47407,39.34547,61.60267,50.47407,45.03458,55.91356,49.70092,45.51994,53.8819,49.70092,46.49062,52.91122,49.70092,48.04568,51.35616,49.99482,46.42419,53.56546,49.99482,47.19585,52.7938,49.99482,48.50811,51.48154,49.51099,46.1614,52.86059,49.51099,46.85096,52.17103,49.51099,48.07119,50.9508,49.72284,46.7009,52.74477,49.72284,47.30161,52.14406,49.72284,48.39515,51.05053,50.76576,46.92897,54.60255,50.76576,47.67179,53.85972,50.76576,49.05299,52.47853,48.19396,43.02628,53.36164,48.19396,44.00639,52.38153,48.19396,45.85897,50.52896,48.03717,43.13345,52.94088,48.03717,44.04828,52.02605,48.03717,45.80027,50.27407
1958,4,1926,28.94333,,0,.3333333,1958q4,0,6654.382,8.803031,2.712631,50.53394,45.66398,55.40389,50.53394,47.22895,53.83892,50.53394,49.1025,51.96537,51.61527,41.05601,62.17453,51.61527,43.80688,59.42366,51.61527,47.79865,55.43189,51.07772,48.30674,53.84869,51.07772,48.95007,53.20536,51.07772,49.98069,52.17474,51.21796,48.7532,53.68274,51.21796,49.28586,53.15007,51.21796,50.19171,52.24422,50.84958,48.61334,53.08581,50.84958,49.0737,52.62545,50.84958,49.88835,51.81081,50.94161,48.83997,53.04325,50.94161,49.25774,52.62548,50.94161,50.01825,51.86497,51.75174,49.0215,54.48198,51.75174,49.55009,53.95338,51.75174,50.53294,52.97053,49.98083,46.85694,53.10472,49.98083,47.44942,52.51223,49.98083,48.56931,51.39235,49.83627,46.89972,52.77283,49.83627,47.44755,52.22499,49.83627,48.49672,51.17583
1959,1,1946,28.99333,,0,.3333333,1959q1,0,6711.888,8.811636,3.442001,51.13487,46.17046,56.09927,51.13487,47.76579,54.50395,51.13487,49.67567,52.59406,50.94944,44.40827,57.4906,50.94944,46.11236,55.78651,50.94944,48.58515,53.31372,50.61637,48.92704,52.3057,50.61637,49.31925,51.91349,50.61637,49.94757,51.28517,50.6249,49.09265,52.15715,50.6249,49.42379,51.82602,50.6249,49.98692,51.26289,50.38895,49.00504,51.77287,50.38895,49.28994,51.48797,50.38895,49.79409,50.98382,50.31441,49.01442,51.61441,50.31441,49.27283,51.35599,50.31441,49.74326,50.88556,50.90589,49.23454,52.57723,50.90589,49.55812,52.25365,50.90589,50.15979,51.65199,50.0132,48.01115,52.01526,50.0132,48.39086,51.63555,50.0132,49.10858,50.91782,49.87468,48.02421,51.72515,49.87468,48.36943,51.37993,49.87468,49.03056,50.7188
1959,2,1980,29.04333,,0,.3333333,1959q2,0,6817.399,8.827233,6.238937,52.55966,45.91573,59.20358,52.55966,48.05077,57.06854,52.55966,50.6068,54.51251,51.20352,48.18454,54.2225,51.20352,48.97104,53.436,51.20352,50.11231,52.29472,51.08677,49.44008,52.73346,51.08677,49.82239,52.35115,51.08677,50.43485,51.73869,50.95584,49.59074,52.32093,50.95584,49.88575,52.02592,50.95584,50.38745,51.52422,50.84065,49.49564,52.18567,50.84065,49.77253,51.90878,50.84065,50.26251,51.4188,50.62664,49.61455,51.63873,50.62664,49.81574,51.43755,50.62664,50.18198,51.0713,50.99053,49.71992,52.26115,50.99053,49.96592,52.01515,50.99053,50.42332,51.55774,50.89862,48.69398,53.10326,50.89862,49.11211,52.68513,50.89862,49.90246,51.89478,50.76842,48.70725,52.8296,50.76842,49.09178,52.44507,50.76842,49.82819,51.70866
1959,3,1980,29.19333,,0,.3333333,1959q3,0,6782.371,8.822082,-2.060699,53.38509,46.93842,59.83176,53.38509,49.01007,57.76011,53.38509,51.49021,55.27996,51.84245,49.41328,54.27162,51.84245,50.04612,53.63878,51.84245,50.96443,52.72047,51.79591,50.00227,53.58955,51.79591,50.41869,53.17312,51.79591,51.08582,52.506,51.62006,50.17555,53.06457,51.62006,50.48772,52.75239,51.62006,51.0186,52.22151,51.5325,50.09245,52.97255,51.5325,50.38891,52.67609,51.5325,50.91351,52.1515,51.29482,50.24051,52.34914,51.29482,50.45008,52.13956,51.29482,50.83161,51.75804,51.58422,50.25504,52.91339,51.58422,50.51238,52.65606,51.58422,50.99087,52.17757,51.66343,49.31919,54.00765,51.66343,49.76381,53.56304,51.66343,50.60419,52.72265,51.53659,49.33755,53.73564,51.53659,49.7478,53.32539,51.53659,50.53347,52.53972
1959,4,1998,29.37,,0,.3333333,1959q4,0,6802.86,8.825098,1.206589,51.81892,46.08388,57.55396,51.81892,47.92685,55.71099,51.81892,50.13321,53.50462,50.44075,47.62306,53.25845,50.44075,48.35712,52.52439,50.44075,49.42231,51.4592,50.35928,48.47333,52.24523,50.35928,48.91119,51.80738,50.35928,49.61264,51.10592,50.20747,48.62033,51.79461,50.20747,48.96333,51.45161,50.20747,49.54663,50.86831,50.12676,48.5685,51.68503,50.12676,48.88929,51.36423,50.12676,49.45695,50.79657,49.86029,48.71131,51.00928,49.86029,48.93971,50.78088,49.86029,49.35549,50.3651,50.1717,48.68685,51.65655,50.1717,48.97433,51.36907,50.1717,49.50885,50.83455,50.26643,47.98025,52.55262,50.26643,48.41385,52.11902,50.26643,49.23343,51.29944,50.13431,47.99856,52.27007,50.13431,48.397,51.87162,50.13431,49.16006,51.10857
1960,1,2009,29.39667,,0,.3333333,1960q1,0,6834.108,8.829681,1.833344,51.81479,46.17242,57.45716,51.81479,47.98561,55.64397,51.81479,50.15633,53.47326,50.3679,47.59939,53.1364,50.3679,48.32064,52.41516,50.3679,49.36723,51.36856,50.31069,48.31733,52.30405,50.31069,48.78012,51.84126,50.31069,49.52153,51.09985,50.1438,48.46239,51.82521,50.1438,48.82576,51.46184,50.1438,49.44371,50.84389,50.07823,48.43236,51.72411,50.07823,48.77118,51.38528,50.07823,49.37076,50.7857,49.79258,48.58047,51.0047,49.79258,48.82142,50.76375,49.79258,49.26004,50.32513,50.07414,48.4837,51.66458,50.07414,48.79162,51.35666,50.07414,49.36416,50.78412,50.25777,47.91472,52.60082,50.25777,48.35911,52.15643,50.25777,49.19907,51.31647,50.12592,47.9354,52.31643,50.12592,48.34406,51.90777,50.12592,49.12668,51.12515
1960,2,2024,29.57333,,0,.3333333,1960q2,0,6844.003,8.831128,.5786896,51.94172,46.91943,56.96401,51.94172,48.53335,55.35008,51.94172,50.46551,53.41792,50.75716,48.0139,53.50042,50.75716,48.72857,52.78575,50.75716,49.76561,51.7487,50.67361,48.87254,52.47468,50.67361,49.29069,52.05653,50.67361,49.96058,51.38665,50.52393,48.99685,52.051,50.52393,49.32687,51.72098,50.52393,49.8881,51.15976,50.43494,48.95224,51.91764,50.43494,49.25748,51.61241,50.43494,49.79762,51.07227,50.18257,49.07151,51.29362,50.18257,49.29237,51.07277,50.18257,49.69443,50.67071,50.49153,49.03872,51.94433,50.49153,49.32,51.66306,50.49153,49.84299,51.14007,50.5136,48.41147,52.61574,50.5136,48.81016,52.21705,50.5136,49.56376,51.46345,50.38134,48.42675,52.33593,50.38134,48.7914,51.97129,50.38134,49.48973,51.27296
1960,3,2025,29.59,,0,.3333333,1960q3,0,6843.528,8.831059,-.0278473,51.28491,46.2486,56.32122,51.28491,47.86703,54.70279,51.28491,49.80458,52.76524,50.09023,47.21728,52.96318,50.09023,47.96573,52.21472,50.09023,49.05181,51.12865,50.00787,48.08551,51.93023,50.00787,48.53181,51.48392,50.00787,49.24681,50.76892,49.85834,48.20218,51.5145,49.85834,48.5601,51.15659,49.85834,49.16877,50.54792,49.78282,48.18361,51.38203,49.78282,48.51283,51.05281,49.78282,49.09541,50.47023,49.50459,48.30622,50.70296,49.50459,48.54444,50.46474,49.50459,48.97809,50.03109,49.80366,48.2056,51.40171,49.80366,48.515,51.09232,49.80366,49.09028,50.51704,49.89845,47.72039,52.0765,49.89845,48.13348,51.66341,49.89845,48.9143,50.88259,49.7642,47.73771,51.7907,49.7642,48.11577,51.41264,49.7642,48.83979,50.68862
1960,4,2023,29.78,49.91,1,.3333333,1960q4,0,6793.149,8.82367,-2.955246,50.17355,45.27211,55.07499,50.17355,46.8472,53.4999,50.17355,48.73287,51.61424,49.5703,45.69263,53.44799,49.5703,46.70283,52.43778,49.5703,48.16873,50.97189,49.3822,47.67991,51.08448,49.3822,48.07512,50.68927,49.3822,48.70827,50.05613,49.3015,47.79792,50.80509,49.3015,48.12286,50.48014,49.3015,48.67545,49.92756,49.17443,47.7386,50.61026,49.17443,48.03418,50.31468,49.17443,48.55725,49.79161,48.9496,47.81857,50.08062,48.9496,48.0434,49.85579,48.9496,48.45268,49.44651,49.3541,47.89653,50.81166,49.3541,48.17872,50.52947,49.3541,48.70343,50.00476,49.09456,46.99615,51.19298,49.09456,47.39413,50.79499,49.09456,48.1464,50.04272,48.95494,47.00898,50.90091,48.95494,47.37201,50.53788,48.95494,48.06726,49.84263
1961,1,2038,29.84,,0,.3333333,1961q1,0,6829.759,8.829044,2.149582,49.17266,43.81921,54.52612,49.17266,45.53955,52.80577,49.17266,47.59912,50.74621,48.85568,43.89298,53.81839,48.85568,45.18585,52.52552,48.85568,47.06193,50.64944,48.597,46.84988,50.34411,48.597,47.2555,49.93849,48.597,47.90532,49.28867,48.56213,47.01275,50.11152,48.56213,47.34759,49.77668,48.56213,47.91702,49.20725,48.4082,46.92826,49.88815,48.4082,47.23293,49.58348,48.4082,47.77206,49.04435,48.20481,46.99597,49.41365,48.20481,47.23627,49.17336,48.20481,47.67371,48.73592,48.67922,47.16275,50.19569,48.67922,47.45635,49.9021,48.67922,48.00226,49.35619,48.23855,45.91878,50.55831,48.23855,46.35875,50.11834,48.23855,47.19037,49.28672,48.0948,45.93361,50.25599,48.0948,46.3368,49.85279,48.0948,47.10894,49.08065
1961,2,2060,29.83,,0,.3333333,1961q2,0,6905.799,8.840117,4.428864,50.53921,45.68797,55.39044,50.53921,47.24693,53.83149,50.53921,49.11328,51.96514,49.95266,45.90747,53.99785,49.95266,46.96131,52.94401,49.95266,48.49054,51.41478,49.75156,48.12381,51.37931,49.75156,48.50172,51.0014,49.75156,49.10714,50.39598,49.67867,48.24632,51.11102,49.67867,48.55587,50.80148,49.67867,49.08228,50.27506,49.53675,48.17132,50.90218,49.53675,48.45241,50.62108,49.53675,48.94983,50.12367,49.33521,48.24102,50.4294,49.33521,48.45852,50.21189,49.33521,48.85448,49.81594,49.75829,48.37157,51.14501,49.75829,48.64005,50.87653,49.75829,49.13925,50.37733,49.416,47.37943,51.45259,49.416,47.76569,51.06633,49.416,48.49578,50.33622,49.2773,47.39132,51.16328,49.2773,47.74316,50.81143,49.2773,48.41698,50.13762
1961,3,2087,29.94667,,0,.3333333,1961q3,0,6969.056,8.849236,3.647614,52.55335,48.4103,56.6964,52.55335,49.74168,55.36502,52.55335,51.33558,53.77113,52.09386,48.31513,55.87259,52.09386,49.29956,54.88816,52.09386,50.72805,53.45967,51.9066,50.50037,53.31283,51.9066,50.82685,52.98635,51.9066,51.34988,52.46332,51.82333,50.60453,53.04213,51.82333,50.86792,52.77873,51.82333,51.31585,52.3308,51.64723,50.51273,52.78173,51.64723,50.74628,52.54818,51.64723,51.15957,52.13489,51.51748,50.5487,52.48627,51.51748,50.74128,52.29369,51.51748,51.09185,51.94312,51.94269,50.74259,53.1428,51.94269,50.97493,52.91045,51.94269,51.40696,52.47843,51.39856,49.6671,53.13003,51.39856,49.99549,52.80164,51.39856,50.61621,52.18092,51.26569,49.67599,52.85539,51.26569,49.97257,52.55882,51.26569,50.54053,51.99086
1961,4,2121,29.99,,0,.3333333,1961q4,0,7072.357,8.863949,5.885315,54.52976,51.14034,57.91919,54.52976,52.22954,56.82999,54.52976,53.53351,55.52602,54.41053,50.15385,58.66721,54.41053,51.26279,57.55827,54.41053,52.87197,55.9491,54.20408,52.75706,55.65111,54.20408,53.09301,55.31516,54.20408,53.63121,54.77695,54.13154,52.85028,55.4128,54.13154,53.12717,55.1359,54.13154,53.59806,54.66502,53.89863,52.76391,55.03335,53.89863,52.99751,54.79975,53.89863,53.41088,54.38638,53.87009,52.80016,54.94002,53.87009,53.01284,54.72734,53.87009,53.40001,54.34016,54.33422,52.9729,55.69555,54.33422,53.23646,55.43199,54.33422,53.72652,54.94193,53.43925,51.77549,55.10302,53.43925,52.09104,54.78746,53.43925,52.68749,54.19102,53.31144,51.78515,54.83773,53.31144,52.06989,54.55299,53.31144,52.6152,54.00768
1962,1,2143,30.10667,,0,.3333333,1962q1,0,7118.025,8.870385,2.574539,56.07809,52.99491,59.16127,56.07809,53.9857,58.17049,56.07809,55.17185,56.98434,55.99258,52.09893,59.88624,55.99258,53.11329,58.87187,55.99258,54.58523,57.39993,55.81705,54.30151,57.3326,55.81705,54.65337,56.98074,55.81705,55.21706,56.41705,55.72369,54.37994,57.06744,55.72369,54.67034,56.77703,55.72369,55.16418,56.28318,55.47742,54.30259,56.65225,55.47742,54.54444,56.4104,55.47742,54.97242,55.98241,55.48776,54.36461,56.61092,55.48776,54.58788,56.38765,55.48776,54.9943,55.98122,55.93043,54.45872,57.40214,55.93043,54.74366,57.11721,55.93043,55.27345,56.58741,54.95823,53.25758,56.65887,54.95823,53.58012,56.33632,54.95823,54.18979,55.72665,54.83521,53.26807,56.40234,54.83521,53.56044,56.10998,54.83521,54.12033,55.55008
1962,2,2167,30.22,,0,.3333333,1962q2,0,7170.748,8.877766,2.952194,55.87675,52.3481,59.4054,55.87675,53.48204,58.27146,55.87675,54.83957,56.91393,55.30565,52.88669,57.72461,55.30565,53.51687,57.09443,55.30565,54.43132,56.17998,55.21696,53.86834,56.56558,55.21696,54.18145,56.25248,55.21696,54.68305,55.75087,55.06848,53.96949,56.16747,55.06848,54.207,55.92997,55.06848,54.6109,55.52607,54.88598,53.88384,55.88812,54.88598,54.09014,55.68182,54.88598,54.45522,55.31675,54.81058,53.90713,55.71404,54.81058,54.08672,55.53444,54.81058,54.41365,55.20751,55.15338,53.99827,56.30849,55.15338,54.22191,56.08485,55.15338,54.63773,55.66903,54.58688,52.93757,56.23619,54.58688,53.25038,55.92338,54.58688,53.84165,55.33211,54.46493,52.94569,55.98416,54.46493,53.22912,55.70073,54.46493,53.77191,55.15794
1962,3,2176,30.30667,,0,.3333333,1962q3,0,7179.938,8.879046,.5123138,55.61443,52.48046,58.7484,55.61443,53.48757,57.74129,55.61443,54.69326,56.5356,55.16676,52.68223,57.65128,55.16676,53.32949,57.00402,55.16676,54.26873,56.06478,55.06997,53.72801,56.41192,55.06997,54.03957,56.10036,55.06997,54.53869,55.60124,54.9273,53.82656,56.02803,54.9273,54.06444,55.79015,54.9273,54.46898,55.38561,54.74241,53.73985,55.74497,54.74241,53.94625,55.53858,54.74241,54.31147,55.17336,54.66764,53.76423,55.57105,54.66764,53.94381,55.39147,54.66764,54.27072,55.06455,55.01451,53.86604,56.16298,55.01451,54.08839,55.94063,55.01451,54.50182,55.52719,54.41843,52.80053,56.03633,54.41843,53.10738,55.72947,54.41843,53.68739,55.14947,54.29536,52.8088,55.78191,54.29536,53.08613,55.50459,54.29536,53.61724,54.97347
1962,4,2192,30.38,,0,.3333333,1962q4,0,7215.273,8.883955,1.963425,54.79997,51.70703,57.8929,54.79997,52.70095,56.89898,54.79997,53.89086,55.70908,54.46741,51.74114,57.19369,54.46741,52.45138,56.48345,54.46741,53.48201,55.45282,54.34808,53.01871,55.67744,54.34808,53.32735,55.3688,54.34808,53.82178,54.87437,54.22076,53.11407,55.32745,54.22076,53.35324,55.08828,54.22076,53.75997,54.68156,54.03627,53.02506,55.04748,54.03627,53.23323,54.83931,54.03627,53.6016,54.47093,53.9507,53.05159,54.84981,53.9507,53.23031,54.67108,53.9507,53.55567,54.34572,54.31351,53.18463,55.4424,54.31351,53.40319,55.22384,54.31351,53.80957,54.81746,53.70426,52.1034,55.30512,53.70426,52.40703,55.0015,53.70426,52.98092,54.4276,53.57833,52.1115,55.04517,53.57833,52.38515,54.77151,53.57833,52.90921,54.24745
1963,1,2209,30.47667,,0,.3333333,1963q1,0,7248.168,8.888504,1.819611,54.39139,51.00896,57.77381,54.39139,52.09591,56.68686,54.39139,53.39719,55.38559,53.67838,51.55071,55.80606,53.67838,52.10501,55.25176,53.67838,52.90934,54.44743,53.62148,52.17097,55.07198,53.62148,52.50773,54.73522,53.62148,53.04723,54.19572,53.45488,52.27265,54.63712,53.45488,52.52814,54.38162,53.45488,52.96264,53.94713,53.32193,52.20747,54.4364,53.32193,52.4369,54.20697,53.32193,52.84289,53.80098,53.1636,52.25355,54.07365,53.1636,52.43445,53.89275,53.1636,52.76377,53.56343,53.45115,52.2609,54.6414,53.45115,52.49134,54.41096,53.45115,52.91982,53.98249,53.16748,51.51303,54.82194,53.16748,51.82681,54.50815,53.16748,52.41993,53.91504,53.04155,51.52244,54.56065,53.04155,51.80584,54.27725,53.04155,52.34858,53.73451
1963,2,2226,30.53333,,0,.3333333,1963q2,0,7290.393,8.894313,2.323532,54.60571,51.49525,57.71616,54.60571,52.4948,56.71661,54.60571,53.69145,55.51997,54.42379,51.56725,57.28034,54.42379,52.31143,56.53616,54.42379,53.3913,55.45628,54.2922,52.95874,55.62566,54.2922,53.26832,55.31607,54.2922,53.76429,54.82011,54.17349,53.05677,55.29022,54.17349,53.2981,55.04888,54.17349,53.70852,54.63847,53.98217,52.96233,55.002,53.98217,53.17228,54.79205,53.98217,53.54379,54.42054,53.90383,52.9942,54.81347,53.90383,53.17502,54.63264,53.90383,53.50418,54.30348,54.27431,53.14307,55.40556,54.27431,53.36208,55.18654,54.27431,53.76932,54.77931,53.60652,51.96899,55.24406,53.60652,52.27956,54.93348,53.60652,52.86661,54.34644,53.47952,51.97672,54.98233,53.47952,52.25708,54.70197,53.47952,52.794,54.16505
1963,3,2253,30.72,,0,.3333333,1963q3,0,7333.984,8.900274,2.384567,54.77097,51.68411,57.85784,54.77097,52.67608,56.86587,54.77097,53.86365,55.6783,54.6947,51.67059,57.71881,54.6947,52.45842,56.93098,54.6947,53.60165,55.78776,54.55244,53.19994,55.90493,54.55244,53.51395,55.59093,54.55244,54.01699,55.08788,54.44061,53.30225,55.57896,54.44061,53.54826,55.33295,54.44061,53.96663,54.91458,54.23758,53.20207,55.27308,54.23758,53.41525,55.05991,54.23758,53.79247,54.68268,54.17701,53.24165,55.11237,54.17701,53.42759,54.92643,54.17701,53.76606,54.58796,54.55956,53.4027,55.71641,54.55956,53.62667,55.49244,54.55956,54.04313,55.07598,53.81425,52.13475,55.49376,53.81425,52.45329,55.17522,53.81425,53.05537,54.57313,53.68742,52.14259,55.23225,53.68742,52.43079,54.94405,53.68742,52.98272,54.39212
1963,4,2290,30.80333,,0,.3333333,1963q4,0,7434.26,8.913855,5.432129,55.49814,52.62896,58.36732,55.49814,53.55098,57.4453,55.49814,54.6548,56.34148,55.28168,52.73981,57.82354,55.28168,53.40202,57.16134,55.28168,54.36293,56.20043,55.17527,53.82749,56.52306,55.17527,54.1404,56.21015,55.17527,54.64169,55.70886,55.04006,53.92807,56.15204,55.04006,54.16839,55.91172,55.04006,54.57706,55.50306,54.84621,53.83441,55.85802,54.84621,54.04271,55.64972,54.84621,54.4113,55.28113,54.78329,53.86778,55.69881,54.78329,54.04977,55.51682,54.78329,54.38106,55.18553,55.13151,53.98071,56.28231,55.13151,54.20351,56.05951,55.13151,54.61779,55.64524,54.45264,52.8122,56.09309,54.45264,53.12333,55.78196,54.45264,53.71141,55.19387,54.32851,52.82038,55.83664,54.32851,53.10173,55.55528,54.32851,53.64055,55.01646
1964,1,2340,30.93,,0,.3333333,1964q1,0,7565.47,8.93135,6.998062,57.54905,54.61077,60.48732,57.54905,55.55499,59.5431,57.54905,56.68539,58.4127,57.07725,55.11209,59.0424,57.07725,55.62405,58.53045,57.07725,56.36694,57.78755,57.05295,55.59213,58.51376,57.05295,55.93129,58.17461,57.05295,56.47462,57.63128,56.86387,55.71796,58.00978,56.86387,55.96561,57.76213,56.86387,56.38675,57.341,56.68216,55.62792,57.7364,56.68216,55.84495,57.51937,56.68216,56.229,57.13532,56.631,55.66375,57.59826,56.631,55.85602,57.40599,56.631,56.20604,57.05597,56.90436,55.64798,58.16074,56.90436,55.89122,57.9175,56.90436,56.3435,57.46522,56.32145,54.51582,58.12708,56.32145,54.85828,57.78462,56.32145,55.50559,57.13732,56.20454,54.52725,57.88184,56.20454,54.84016,57.56892,56.20454,55.43942,56.96967
1964,2,2402,30.98,,0,.3333333,1964q2,0,7753.389,8.955885,9.814072,60.44138,56.39357,64.4892,60.44138,57.69434,63.18843,60.44138,59.25161,61.63116,59.68376,56.9113,62.45622,59.68376,57.63358,61.73394,59.68376,58.68166,60.68586,59.7684,57.96352,61.57328,59.7684,58.38255,61.15425,59.7684,59.05385,60.48294,59.50784,58.14907,60.8666,59.50784,58.44272,60.57296,59.50784,58.94209,60.07359,59.3377,58.05145,60.62394,59.3377,58.31624,60.35915,59.3377,58.78481,59.89058,59.31075,58.12162,60.49987,59.31075,58.358,60.2635,59.31075,58.7883,59.83319,59.48569,57.91477,61.05661,59.48569,58.21891,60.75247,59.48569,58.78442,60.18696,58.99868,56.59006,61.40731,58.99868,57.04688,60.95049,58.99868,57.91036,60.08701,58.89177,56.61977,61.16376,58.89177,57.04363,60.73991,58.89177,57.85537,59.92817
1964,3,2432,31.05,,0,.3333333,1964q3,0,7832.528,8.966041,4.062271,62.93163,58.73773,67.12553,62.93163,60.08545,65.77781,62.93163,61.69891,64.16434,62.59677,59.37943,65.81411,62.59677,60.21761,64.97594,62.59677,61.43387,63.75967,62.68562,60.50134,64.86991,62.68562,61.00845,64.36279,62.68562,61.82087,63.55038,62.42124,60.66843,64.17404,62.42124,61.04723,63.79524,62.42124,61.69142,63.15105,62.19537,60.55689,63.83385,62.19537,60.8942,63.49655,62.19537,61.49108,62.89967,62.27673,60.76704,63.78643,62.27673,61.06714,63.48633,62.27673,61.61345,62.94002,62.46399,60.44594,64.48204,62.46399,60.83665,64.09133,62.46399,61.56312,63.36486,61.61891,58.70683,64.53098,61.61891,59.25914,63.97868,61.61891,60.3031,62.93472,61.51853,58.75847,64.27859,61.51853,59.27338,63.76368,61.51853,60.25949,62.77758
1964,4,2460,31.19333,61.34,1,.3333333,1964q4,.948843,7886.301,8.972882,2.736664,62.48497,58.80803,66.16192,62.48497,59.98962,64.98032,62.48497,61.40421,63.56574,62.69064,59.66847,65.71281,62.69064,60.4558,64.92548,62.69064,61.59829,63.783,62.71378,60.44014,64.98743,62.71378,60.96801,64.45956,62.71378,61.81366,63.61391,62.49358,60.59013,64.39703,62.49358,61.00149,63.98568,62.49358,61.70104,63.28613,62.22678,60.46214,63.99143,62.22678,60.82542,63.62815,62.22678,61.46827,62.98531,62.3601,60.76735,63.95285,62.3601,61.08396,63.63624,62.3601,61.66032,63.05988,62.61116,60.48608,64.73625,62.61116,60.8975,64.32482,62.61116,61.66251,63.55981,61.47269,58.5616,64.3838,61.47269,59.11372,63.83167,61.47269,60.15733,62.78806,61.37009,58.61303,64.12716,61.37009,59.12738,63.61281,61.37009,60.11242,62.62777
