"last.name","first.name","state","district","party","gender","nameid","icpsr.id","missingVotes","idealPoint","lo","up","label"
"Ackerman","Gary","NY","5","D","M","A000022","15080",151,-1.16547072828165,-1.31434332194281,-1.03808003557502,"Ackerman (D NY-5)"
"Adams","Sandra","FL","24","R","F","A000366",NA,5,1.04525282612277,0.939343082911141,1.15823244166573,"Adams (R FL-24)"
"Aderholt","Robert","AL","4","R","M","A000055","29701",18,0.681970697795943,0.594971488191308,0.769316221007724,"Aderholt (R AL-4)"
"Akin","Todd","MO","2","R","M","A000358","20123",285,1.07776399120562,0.959269834658375,1.19126330406702,"Akin (R MO-2)"
"Alexander","Rodney","LA","5","R","M","A000361","20327",47,0.632437778727413,0.546479924971468,0.7228561775479,"Alexander (R LA-5)"
"Altmire","Jason","PA","4","D","M","A000362","20743",16,-0.179807610291704,-0.256100621304899,-0.111039456656926,"Altmire (D PA-4)"
"Amash","Justin","MI","3","R","M","A000367",NA,46,0.775997650560725,0.685035461740978,0.856965653712241,"Amash (R MI-3)"
"Amodei","Mark","NV","2","R","M","A000369",NA,746,0.82902134307557,0.715972073780897,0.946857869046638,"Amodei (R NV-2)"
"Andrews","Robert","NJ","1","D","M","A000210","15802",70,-1.0142505208958,-1.14183834024546,-0.903748046150584,"Andrews (D NJ-1)"
"Austria","Steve","OH","7","R","M","A000365",NA,82,0.694429963760362,0.600191337419512,0.777289053724745,"Austria (R OH-7)"
"Baca","Joe","CA","43","D","M","B001234","29942",123,-0.810146042064571,-0.918376779314073,-0.717035107140717,"Baca (D CA-43)"
"Bachmann","Michele","MN","6","R","F","B001256","20728",387,1.025129165445,0.911485303761202,1.13507433505468,"Bachmann (R MN-6)"
"Bachus","Spencer","AL","6","R","M","B000013","29301",63,0.69814014962543,0.609463171354562,0.786099164061907,"Bachus (R AL-6)"
"Baldwin","Tammy","WI","2","D","F","B001230","29940",55,-1.37472206267558,-1.54371228941659,-1.23039031014075,"Baldwin (D WI-2)"
"Barber","Ron","AZ","8","D","M","B001279",NA,1335,-0.720478060257281,-0.873760960067013,-0.594309018273897,"Barber (D AZ-8)"
"Barletta","Lou","PA","11","R","M","B001269",NA,29,0.563994334538285,0.4816082634781,0.647457707797499,"Barletta (R PA-11)"
"Barrow","John","GA","12","D","M","B001252","20507",8,-0.199444122819388,-0.278127726866255,-0.134492200967704,"Barrow (D GA-12)"
"Bartlett","Roscoe","MD","6","R","M","B000208","29356",53,0.661611980500407,0.571988646694826,0.744689363252512,"Bartlett (R MD-6)"
"Barton","Joe","TX","6","R","M","B000213","15202",68,0.779394550341505,0.683945815830319,0.862608635301022,"Barton (R TX-6)"
"Bass","Karen","CA","33","D","F","B001270",NA,128,-1.50506422403177,-1.68595831590541,-1.33898816794217,"Bass (D CA-33)"
"Bass","Charles","NH","2","R","M","B000220","29538",45,0.327737095196414,0.24851124354741,0.395545901307012,"Bass (R NH-2)"
"Becerra","Xavier","CA","31","D","M","B000287","29316",65,-1.49351592543853,-1.67463481684045,-1.3153690567376,"Becerra (D CA-31)"
"Benishek","Dan","MI","1","R","M","B001271",NA,19,0.993900647065311,0.896159973371373,1.09315272389416,"Benishek (R MI-1)"
"Berg","Rick","ND","1","R","M","B001272",NA,43,0.688343946423294,0.60049511989756,0.774185224450357,"Berg (R ND-1)"
"Berkley","Shelley","NV","1","D","F","B001231","29922",36,-0.774539002171779,-0.879121576331221,-0.685602758725638,"Berkley (D NV-1)"
"Berman","Howard","CA","28","D","M","B000410","15004",105,-1.07602136230757,-1.20294827433866,-0.954552403254846,"Berman (D CA-28)"
"Biggert","Judy","IL","13","R","F","B001232","29912",18,0.434180865462033,0.35305228221702,0.509301088852086,"Biggert (R IL-13)"
"Bilbray","Brian","CA","50","R","M","B000461","29508",67,0.54647650458089,0.461410648132347,0.623783239334283,"Bilbray (R CA-50)"
"Bilirakis","Gus","FL","9","R","M","B001257",NA,56,0.767064174444869,0.678077217799419,0.861432337511468,"Bilirakis (R FL-9)"
"Bishop","Timothy","NY","1","D","M","B001242","20338",69,-0.978162976357545,-1.09779698985617,-0.865380266223879,"Bishop (D NY-1)"
"Bishop","Rob","UT","1","R","M","B001250","20357",77,1.0091262581878,0.90746666270479,1.11250091685753,"Bishop (R UT-1)"
"Bishop Jr.","Sanford","GA","2","D","M","B000490","29339",71,-0.429817428777007,-0.515566446919898,-0.355061219149341,"Bishop Jr. (D GA-2)"
"Black","Diane","TN","6","R","M","B001273",NA,45,1.09738710272075,0.985953990540235,1.20445616025715,"Black (R TN-6)"
"Blackburn","Marsha","TN","7","R","F","B001243","20351",21,1.24718803175635,1.11523860159301,1.37521957010469,"Blackburn (R TN-7)"
"Blumenauer","Earl","OR","3","D","M","B000574","29588",106,-1.10663376106759,-1.23771996338871,-0.979794564641734,"Blumenauer (D OR-3)"
"Boehner","John","OH","8","R","M","B000589","15806",1597,0.944702103054351,-0.0319979326539009,1.9981590807643,"Boehner (R OH-8)"
"Bonamici","Suzanne","OR","1","D","F","B001278",NA,984,-1.26246954890773,-1.45711870738184,-1.06781569028729,"Bonamici (D OR-1)"
"Bonner","Jo","AL","1","R","M","B001244","20300",63,0.676680322429393,0.587352706422627,0.762732903915884,"Bonner (R AL-1)"
"Bono Mack","Mary","CA","45","R","F","B001228","29775",85,0.761972954578742,0.668592165891231,0.852674567761016,"Bono Mack (R CA-45)"
"Boren","Dan","OK","2","D","M","B001254","20523",87,0.0150952050259751,-0.0599595318987199,0.0785518959077842,"Boren (D OK-2)"
"Boswell","Leonard","IA","3","D","M","B000652","29721",22,-0.512566357436624,-0.607119704385035,-0.441264894606408,"Boswell (D IA-3)"
"Boustany Jr.","Charles","LA","7","R","M","B001255","20514",42,0.901471793206369,0.804508312865563,1.00292732733266,"Boustany Jr. (R LA-7)"
"Brady","Robert","PA","1","D","M","B001227","29777",28,-1.18221110948863,-1.32306393466192,-1.04532172288025,"Brady (D PA-1)"
"Brady","Kevin","TX","8","R","M","B000755","29760",59,1.15745806217309,1.0395741562323,1.274982729662,"Brady (R TX-8)"
"Braley","Bruce","IA","1","D","M","B001259","20719",92,-0.977201167527487,-1.09817644206301,-0.868686094750857,"Braley (D IA-1)"
"Brooks","Mo","AL","5","R","M","B001274",NA,17,0.990039735541081,0.881547061116934,1.08778824496327,"Brooks (R AL-5)"
"Broun","Paul","GA","10","R","M","B001262","20753",80,1.21567486907451,1.09300258491618,1.3292219035289,"Broun (R GA-10)"
"Brown","Corrine","FL","3","D","F","B000911","29328",89,-1.00991740039348,-1.13724265482504,-0.899671425921447,"Brown (D FL-3)"
"Buchanan","Vern","FL","13","R","M","B001260","20709",39,0.696668804141778,0.610245055716395,0.790469217234151,"Buchanan (R FL-13)"
"Bucshon","Larry","IN","8","R","M","B001275",NA,21,0.80409970540727,0.707483538260883,0.894067252402147,"Bucshon (R IN-8)"
"Buerkle","Ann Marie","NY","25","R","F","B001276",NA,41,1.10271765388475,0.993380774375598,1.22055109736685,"Buerkle (R NY-25)"
"Burgess","Michael","TX","26","R","M","B001248","20355",31,0.943878728486551,0.844416388968185,1.0426041428063,"Burgess (R TX-26)"
"Burton","Dan","IN","5","R","M","B001149","15013",167,1.04520243063283,0.933112460521513,1.15360039184768,"Burton (R IN-5)"
"Butterfield","G.","NC","1","D","M","B001251","20340",122,-0.881555175807105,-1.00144005213948,-0.783376610992771,"Butterfield (D NC-1)"
"Calvert","Ken","CA","44","R","M","C000059","29323",28,0.680484171211388,0.5849263928135,0.761523654865636,"Calvert (R CA-44)"
"Camp","Dave","MI","4","R","M","C000071","15808",20,0.741665957183358,0.646577556820351,0.826610396830076,"Camp (R MI-4)"
"Campbell","John","CA","48","R","M","C001064","20539",141,0.905314707634558,0.805447952830455,0.995419586061707,"Campbell (R CA-48)"
"Canseco","Francisco","TX","23","R","M","C001082",NA,31,1.07619708683798,0.964721787268435,1.18182084866223,"Canseco (R TX-23)"
"Cantor","Eric","VA","7","R","M","C001046","20144",132,0.94888421387636,0.846334815146919,1.05050940743386,"Cantor (R VA-7)"
"Capito","Shelley","WV","2","R","F","C001047","20146",15,0.548585257762055,0.460984242083123,0.62553763205472,"Capito (R WV-2)"
"Capps","Lois","CA","23","D","F","C001036","29774",28,-1.26958131404231,-1.41781494022372,-1.11781176470933,"Capps (D CA-23)"
"Capuano","Michael","MA","8","D","M","C001037","29919",46,-1.51335459045559,-1.70105554168081,-1.34981310433472,"Capuano (D MA-8)"
"Cardoza","Dennis","CA","18","D","M","C001050","20306",398,-0.307844879293478,-0.390060762669001,-0.237591232313742,"Cardoza (D CA-18)"
"Carnahan","Russ","MO","3","D","M","C001060","20516",53,-1.09297115133329,-1.22410868006928,-0.971831408335287,"Carnahan (D MO-3)"
"Carney","John","DE","1","D","M","C001083",NA,22,-0.683195489452908,-0.779458224194264,-0.596272840626523,"Carney (D DE-1)"
"Carson","André","IN","7","D","M","C001072",NA,83,-0.994896266759566,-1.11936520847933,-0.881206136432902,"Carson (D IN-7)"
"Carter","John","TX","31","R","M","C001051","20356",45,0.769085233601035,0.678969553564887,0.862328703219646,"Carter (R TX-31)"
"Cassidy","Bill","LA","6","R","M","C001075",NA,44,0.832236548065348,0.733222804640632,0.917315081892333,"Cassidy (R LA-6)"
"Castor","Kathy","FL","11","D","F","C001066","20708",85,-1.09694611236258,-1.22798307881221,-0.976752714591811,"Castor (D FL-11)"
"Chabot","Steven","OH","1","R","M","C000266","29550",7,1.17062484148102,1.0517659354096,1.28468012086753,"Chabot (R OH-1)"
"Chaffetz","Jason","UT","3","R","M","C001076",NA,59,1.09145027601154,0.984603793222582,1.20171623537428,"Chaffetz (R UT-3)"
"Chandler","Ben","KY","6","D","M","C001058","20326",48,-0.325773501335549,-0.410614927204737,-0.259012242288234,"Chandler (D KY-6)"
"Chu","Judy","CA","32","D","F","C001080",NA,52,-1.48309860948257,-1.66033980985433,-1.30851002444973,"Chu (D CA-32)"
"Cicilline","David","RI","1","D","M","C001084",NA,36,-1.24824885785253,-1.39356811168964,-1.10889877320057,"Cicilline (D RI-1)"
"Clarke","Hansen","MI","13","D","M","C001085",NA,16,-1.38870250745001,-1.55763557485505,-1.23922238608623,"Clarke (D MI-13)"
"Clarke","Yvette","NY","11","D","F","C001067","20733",73,-1.78421330962324,-1.98851967020043,-1.57330341396419,"Clarke (D NY-11)"
"Clay","William","MO","1","D","M","C001049","20147",79,-1.39320189352213,-1.57313420056103,-1.25119431368692,"Clay (D MO-1)"
"Cleaver II","Emanuel","MO","5","D","M","C001061","20517",80,-1.14588542890266,-1.28544373186843,-1.02386734537468,"Cleaver II (D MO-5)"
"Clyburn","James","SC","6","D","M","C000537","39301",50,-0.997345381539949,-1.12078041203919,-0.891122957126612,"Clyburn (D SC-6)"
"Coble","Howard","NC","6","R","M","C000556","15209",171,0.807981192603632,0.71380225839459,0.899320649605409,"Coble (R NC-6)"
"Coffman","Mike","CO","6","R","M","C001077",NA,15,0.842939385988572,0.741610628019652,0.931083990148534,"Coffman (R CO-6)"
"Cohen","Steve","TN","9","D","M","C001068","20748",60,-1.12876844924863,-1.2711352889263,-1.00951153062306,"Cohen (D TN-9)"
"Cole","Tom","OK","4","R","M","C001053","20344",25,0.621593605425368,0.536872840906562,0.706926816501652,"Cole (R OK-4)"
"Conaway","K.","TX","11","R","M","C001062","20531",5,1.24381357064878,1.1103476926071,1.36986945457576,"Conaway (R TX-11)"
"Connolly","Gerald","VA","11","D","M","C001078",NA,13,-0.802190766960139,-0.91144933192231,-0.712310797131005,"Connolly (D VA-11)"
"Conyers Jr.","John","MI","14","D","M","C000714","10713",86,-1.4008135825933,-1.57007425320703,-1.22757428528635,"Conyers Jr. (D MI-14)"
"Cooper","Jim","TN","5","D","M","C000754","15018",18,-0.434578049951871,-0.523284679867814,-0.356240529126186,"Cooper (D TN-5)"
"Costa","Jim","CA","20","D","M","C001059","20501",85,-0.216213175660648,-0.294634694557437,-0.149944599025255,"Costa (D CA-20)"
"Costello","Jerry","IL","12","D","M","C000794","15452",136,-0.459485962213235,-0.54748662703323,-0.384768614582437,"Costello (D IL-12)"
"Courtney","Joe","CT","2","D","M","C001069","20706",22,-0.935542296329095,-1.05420762059203,-0.837755965553353,"Courtney (D CT-2)"
"Cravaack","Chip","MN","8","R","M","C001086",NA,21,0.703334593267612,0.616198446770009,0.79217846564051,"Cravaack (R MN-8)"
"Crawford","Rick","AR","1","R","M","C001087",NA,19,0.695780245577587,0.602394200605389,0.778557742228062,"Crawford (R AR-1)"
"Crenshaw","Ander","FL","4","R","M","C001045","20111",22,0.643352366253497,0.557445368126201,0.733957993228196,"Crenshaw (R FL-4)"
"Critz","Mark","PA","12","D","M","C001081",NA,21,-0.36849079686778,-0.456644758457116,-0.300950158589385,"Critz (D PA-12)"
"Crowley","Joseph","NY","7","D","M","C001038","29925",64,-1.23991398244902,-1.39104663463772,-1.10582395982956,"Crowley (D NY-7)"
"Cuellar","Henry","TX","28","D","M","C001063","20533",13,-0.317345066051226,-0.394944559767568,-0.246675880792733,"Cuellar (D TX-28)"
"Culberson","John","TX","7","R","M","C001048","20139",148,0.988816884693041,0.886922122335542,1.09550081038395,"Culberson (R TX-7)"
"Cummings","Elijah","MD","7","D","M","C000984","29587",35,-1.37557019875458,-1.54935723782087,-1.22832233432966,"Cummings (D MD-7)"
"Curson","David","MI","11","D","M","C001089",NA,1551,-1.08515229176404,-1.64875707548267,-0.541722148898207,"Curson (D MI-11)"
"Davis","Susan","CA","53","D","F","D000598","20108",20,-1.0395944340116,-1.17753039444849,-0.926873016706896,"Davis (D CA-53)"
"Davis","Danny","IL","7","D","M","D000096","29717",120,-1.35351925792017,-1.51863720908566,-1.20287666618833,"Davis (D IL-7)"
"Davis","Geoff","KY","4","R","M","D000603","20511",168,0.67520168405719,0.588466970927891,0.766083073782619,"Davis (R KY-4)"
"DeFazio","Peter","OR","4","D","M","D000191","15409",44,-0.762711253559309,-0.867926649656606,-0.672836935948142,"DeFazio (D OR-4)"
"DeGette","Diana","CO","1","D","F","D000197","29710",38,-1.25643663785896,-1.40935117850376,-1.1115385652919,"DeGette (D CO-1)"
"DeLauro","Rosa","CT","3","D","F","D000216","15813",18,-1.29223326922668,-1.44121425105539,-1.14173394600286,"DeLauro (D CT-3)"
"DelBene","Suzan","WA","1","D","F","D000617",NA,1551,-0.983317670425926,-1.6131484955411,-0.424145090622995,"DelBene (D WA-1)"
"Denham","Jeffrey","CA","19","R","M","D000612",NA,37,0.803630297951867,0.713496251978106,0.897068829155354,"Denham (R CA-19)"
"Dent","Charlie","PA","15","R","M","D000604","20526",8,0.415841486417022,0.332622956375018,0.487633088738601,"Dent (R PA-15)"
"DesJarlais","Scott","TN","4","R","M","D000616",NA,14,0.934088272130879,0.839747652746325,1.0384033383836,"DesJarlais (R TN-4)"
"Deutch","Ted","FL","19","D","M","D000610",NA,81,-1.30403181063875,-1.45542804898682,-1.15705733727078,"Deutch (D FL-19)"
"Diaz-Balart","Mario","FL","21","R","M","D000600","20316",101,0.500953388322017,0.416744872503569,0.578858795890551,"Diaz-Balart (R FL-21)"
"Dicks","Norman","WA","6","D","M","D000327","14413",85,-0.925460333471486,-1.04473865472095,-0.821193752797122,"Dicks (D WA-6)"
"Dingell","John","MI","15","D","M","D000355","2605",69,-0.889107682738747,-1.00078343922033,-0.78171461555877,"Dingell (D MI-15)"
"Doggett","Lloyd","TX","25","D","M","D000399","29571",56,-1.06022685471249,-1.18765299944578,-0.94264163185192,"Doggett (D TX-25)"
"Dold","Robert","IL","10","R","M","D000613",NA,33,0.294999851683513,0.218825613180384,0.361290302635659,"Dold (R IL-10)"
"Donnelly","Joe","IN","2","D","M","D000607","20717",82,-0.235833722461775,-0.317806596324369,-0.173469288189374,"Donnelly (D IN-2)"
"Doyle","Mike","PA","14","D","M","D000482","29561",57,-1.07000510972468,-1.19502194980597,-0.951954975879308,"Doyle (D PA-14)"
"Dreier","David","CA","26","R","M","D000492","14813",24,0.698816323966177,0.602119724965208,0.782990874115551,"Dreier (R CA-26)"
"Duffy","Sean","WI","7","R","M","D000614",NA,33,0.822621504960745,0.732041696931879,0.917297698322371,"Duffy (R WI-7)"
"Duncan","Jeffrey","SC","3","R","M","D000615",NA,17,1.41289054533703,1.26483877311151,1.5600955124476,"Duncan (R SC-3)"
"Duncan Jr.","John","TN","2","R","M","D000533","15604",16,0.672050617225186,0.582604213639614,0.745435969137037,"Duncan Jr. (R TN-2)"
